ID,ChangeSetID,TimeStamp,ReplicationTime,User,Cube,Tuple,OldValue,NewValue,StatusMessage
1855,1af,2022-08-17T16:55:47Z,,,,,,,Change set 1af complete : 1
1854,1af,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}RuleStats', '12345']",WRITE,READ,
1853,1ae,2022-08-17T16:55:47Z,,,,,,,Change set 1ae complete : 1
1852,1ae,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Processes', 'Test123']",,READ,
1851,1ad,2022-08-17T16:55:47Z,,,,,,,Change set 1ad complete : 1
1850,1ad,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Processes', '12345']",WRITE,READ,
1849,1ac,2022-08-17T16:55:47Z,,,,,,,Change set 1ac complete : 1
1848,1ac,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}PickList', 'Test123']",,READ,
1847,1ab,2022-08-17T16:55:47Z,,,,,,,Change set 1ab complete : 1
1846,1ab,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}PickList', '12345']",WRITE,READ,
1845,1aa,2022-08-17T16:55:47Z,,,,,,,Change set 1aa complete : 1
1844,1aa,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Permissions', 'Test123']",,READ,
1843,1aF,2022-08-17T16:55:47Z,,,,,,,Change set 1aF complete : 1
1842,1aF,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Permissions', '12345']",WRITE,READ,
1841,1aE,2022-08-17T16:55:47Z,,,,,,,Change set 1aE complete : 1
1840,1aE,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}PerfCubes', 'Test123']",,READ,
1839,1aD,2022-08-17T16:55:47Z,,,,,,,Change set 1aD complete : 1
1838,1aD,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}PerfCubes', '12345']",WRITE,READ,
1837,1aC,2022-08-17T16:55:47Z,,,,,,,Change set 1aC complete : 1
1836,1aC,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}PerfClients', 'Test123']",,READ,
1835,1aB,2022-08-17T16:55:47Z,,,,,,,Change set 1aB complete : 1
1834,1aB,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}PerfClients', '12345']",WRITE,READ,
1833,1aA,2022-08-17T16:55:47Z,,,,,,,Change set 1aA complete : 1
1832,1aA,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}LineNumber', 'Test123']",,READ,
1831,1a9,2022-08-17T16:55:47Z,,,,,,,Change set 1a9 complete : 1
1830,1a9,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}LineNumber', '12345']",WRITE,READ,
1829,1a8,2022-08-17T16:55:47Z,,,,,,,Change set 1a8 complete : 1
1828,1a8,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hold', 'Test123']",,READ,
1827,1a7,2022-08-17T16:55:47Z,,,,,,,Change set 1a7 complete : 1
1826,1a7,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hold', '12345']",WRITE,READ,
1825,1a6,2022-08-17T16:55:47Z,,,,,,,Change set 1a6 complete : 1
1824,1a6,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}HierarchyProperties', 'Test123']",,READ,
1823,1a5,2022-08-17T16:55:47Z,,,,,,,Change set 1a5 complete : 1
1822,1a5,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}HierarchyProperties', '12345']",WRITE,READ,
1821,1a4,2022-08-17T16:55:47Z,,,,,,,Change set 1a4 complete : 1
1820,1a4,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Year', 'Test123']",,READ,
1819,1a3,2022-08-17T16:55:47Z,,,,,,,Change set 1a3 complete : 1
1818,1a3,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Year', '12345']",WRITE,READ,
1817,1a2,2022-08-17T16:55:47Z,,,,,,,Change set 1a2 complete : 1
1816,1a2,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Version', 'Test123']",,READ,
1815,1a1,2022-08-17T16:55:47Z,,,,,,,Change set 1a1 complete : 1
1814,1a1,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Version', '12345']",WRITE,READ,
1813,1a0,2022-08-17T16:55:47Z,,,,,,,Change set 1a0 complete : 1
1812,1a0,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Vehicles', 'Test123']",,READ,
1811,1Ff,2022-08-17T16:55:47Z,,,,,,,Change set 1Ff complete : 1
1810,1Ff,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Vehicles', '12345']",WRITE,READ,
1809,1Fe,2022-08-17T16:55:47Z,,,,,,,Change set 1Fe complete : 1
1808,1Fe,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_tMonth', 'Test123']",,READ,
1807,1Fd,2022-08-17T16:55:47Z,,,,,,,Change set 1Fd complete : 1
1806,1Fd,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_tMonth', '12345']",WRITE,READ,
1805,1Fc,2022-08-17T16:55:47Z,,,,,,,Change set 1Fc complete : 1
1804,1Fc,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_TM1Py Region', 'Test123']",,READ,
1803,1Fb,2022-08-17T16:55:47Z,,,,,,,Change set 1Fb complete : 1
1802,1Fb,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_TM1Py Region', '12345']",WRITE,READ,
1801,1Fa,2022-08-17T16:55:47Z,,,,,,,Change set 1Fa complete : 1
1800,1Fa,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_TimeWeek', 'Test123']",,READ,
1799,1FF,2022-08-17T16:55:47Z,,,,,,,Change set 1FF complete : 1
1798,1FF,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_TimeWeek', '12345']",,READ,
1797,1FE,2022-08-17T16:55:47Z,,,,,,,Change set 1FE complete : 1
1796,1FE,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_TimeSeason', 'Test123']",,READ,
1795,1FD,2022-08-17T16:55:47Z,,,,,,,Change set 1FD complete : 1
1794,1FD,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_TimeSeason', '12345']",,READ,
1793,1FC,2022-08-17T16:55:47Z,,,,,,,Change set 1FC complete : 1
1792,1FC,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_TimeMonth', 'Test123']",,READ,
1791,1FB,2022-08-17T16:55:47Z,,,,,,,Change set 1FB complete : 1
1790,1FB,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_TimeMonth', '12345']",,READ,
1789,1FA,2022-08-17T16:55:47Z,,,,,,,Change set 1FA complete : 1
1788,1FA,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_TimeDay', 'Test123']",,READ,
1787,1F9,2022-08-17T16:55:47Z,,,,,,,Change set 1F9 complete : 1
1786,1F9,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_TimeDay', '12345']",,READ,
1785,1F8,2022-08-17T16:55:47Z,,,,,,,Change set 1F8 complete : 1
1784,1F8,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_TestDim', 'Test123']",,READ,
1783,1F7,2022-08-17T16:55:47Z,,,,,,,Change set 1F7 complete : 1
1782,1F7,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_TestDim', '12345']",,READ,
1781,1F6,2022-08-17T16:55:47Z,,,,,,,Change set 1F6 complete : 1
1780,1F6,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Test2', 'Test123']",,READ,
1779,1F5,2022-08-17T16:55:47Z,,,,,,,Change set 1F5 complete : 1
1778,1F5,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Test2', '12345']",,READ,
1777,1F4,2022-08-17T16:55:47Z,,,,,,,Change set 1F4 complete : 1
1776,1F4,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Test1', 'Test123']",,READ,
1775,1F3,2022-08-17T16:55:47Z,,,,,,,Change set 1F3 complete : 1
1774,1F3,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Test1', '12345']",,READ,
1773,1F2,2022-08-17T16:55:47Z,,,,,,,Change set 1F2 complete : 1
1772,1F2,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_SYS Process Status Lines', 'Test123']",,READ,
1771,1F1,2022-08-17T16:55:47Z,,,,,,,Change set 1F1 complete : 1
1770,1F1,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_SYS Process Status Lines', '12345']",WRITE,READ,
1769,1F0,2022-08-17T16:55:47Z,,,,,,,Change set 1F0 complete : 1
1768,1F0,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_SYS LineNo', 'Test123']",,READ,
1767,1Ef,2022-08-17T16:55:47Z,,,,,,,Change set 1Ef complete : 1
1766,1Ef,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_SYS LineNo', '12345']",WRITE,READ,
1765,1Ee,2022-08-17T16:55:47Z,,,,,,,Change set 1Ee complete : 1
1764,1Ee,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Sys_Promote', 'Test123']",,READ,
1763,1Ed,2022-08-17T16:55:47Z,,,,,,,Change set 1Ed complete : 1
1762,1Ed,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Sys_Promote', '12345']",,READ,
1761,1Ec,2022-08-17T16:55:47Z,,,,,,,Change set 1Ec complete : 1
1760,1Ec,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_SYS_PAW_Colunm', 'Test123']",,READ,
1759,1Eb,2022-08-17T16:55:47Z,,,,,,,Change set 1Eb complete : 1
1758,1Eb,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_SYS_PAW_Colunm', '12345']",,READ,
1757,1Ea,2022-08-17T16:55:47Z,,,,,,,Change set 1Ea complete : 1
1756,1Ea,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_SYS_mLogDeletions', 'Test123']",,READ,
1755,1EF,2022-08-17T16:55:47Z,,,,,,,Change set 1EF complete : 1
1754,1EF,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_SYS_mLogDeletions', '12345']",WRITE,READ,
1753,1EE,2022-08-17T16:55:47Z,,,,,,,Change set 1EE complete : 1
1752,1EE,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_SYS_mBackupFiles', 'Test123']",,READ,
1751,1ED,2022-08-17T16:55:47Z,,,,,,,Change set 1ED complete : 1
1750,1ED,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_SYS_mBackupFiles', '12345']",WRITE,READ,
1749,1EC,2022-08-17T16:55:47Z,,,,,,,Change set 1EC complete : 1
1748,1EC,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_SYS_LogDeletions', 'Test123']",,READ,
1747,1EB,2022-08-17T16:55:47Z,,,,,,,Change set 1EB complete : 1
1746,1EB,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_SYS_LogDeletions', '12345']",WRITE,READ,
1745,1EA,2022-08-17T16:55:47Z,,,,,,,Change set 1EA complete : 1
1744,1EA,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_SYS_BackupIndex', 'Test123']",,READ,
1743,1E9,2022-08-17T16:55:47Z,,,,,,,Change set 1E9 complete : 1
1742,1E9,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_SYS_BackupIndex', '12345']",WRITE,READ,
1741,1E8,2022-08-17T16:55:47Z,,,,,,,Change set 1E8 complete : 1
1740,1E8,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Run Book Index', 'Test123']",,READ,
1739,1E7,2022-08-17T16:55:47Z,,,,,,,Change set 1E7 complete : 1
1738,1E7,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Run Book Index', '12345']",,READ,
1737,1E6,2022-08-17T16:55:47Z,,,,,,,Change set 1E6 complete : 1
1736,1E6,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Run Book', 'Test123']",,READ,
1735,1E5,2022-08-17T16:55:47Z,,,,,,,Change set 1E5 complete : 1
1734,1E5,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Run Book', '12345']",,READ,
1733,1E4,2022-08-17T16:55:47Z,,,,,,,Change set 1E4 complete : 1
1732,1E4,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Promotion Job Index', 'Test123']",,READ,
1731,1E3,2022-08-17T16:55:47Z,,,,,,,Change set 1E3 complete : 1
1730,1E3,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Promotion Job Index', '12345']",,READ,
1729,1E2,2022-08-17T16:55:47Z,,,,,,,Change set 1E2 complete : 1
1728,1E2,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Promotion Job', 'Test123']",,READ,
1727,1E1,2022-08-17T16:55:47Z,,,,,,,Change set 1E1 complete : 1
1726,1E1,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Promotion Job', '12345']",,READ,
1725,1E0,2022-08-17T16:55:47Z,,,,,,,Change set 1E0 complete : 1
1724,1E0,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Process Log Run', 'Test123']",,READ,
1723,1Df,2022-08-17T16:55:47Z,,,,,,,Change set 1Df complete : 1
1722,1Df,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Process Log Run', '12345']",,READ,
1721,1De,2022-08-17T16:55:47Z,,,,,,,Change set 1De complete : 1
1720,1De,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Process Log Line', 'Test123']",,READ,
1719,1Dd,2022-08-17T16:55:47Z,,,,,,,Change set 1Dd complete : 1
1718,1Dd,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Process Log Line', '12345']",,READ,
1717,1Dc,2022-08-17T16:55:47Z,,,,,,,Change set 1Dc complete : 1
1716,1Dc,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_plan_version', 'Test123']",,READ,
1715,1Db,2022-08-17T16:55:47Z,,,,,,,Change set 1Db complete : 1
1714,1Db,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_plan_version', '12345']",,READ,
1713,1Da,2022-08-17T16:55:47Z,,,,,,,Change set 1Da complete : 1
1712,1Da,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_plan_time', 'Test123']",,READ,
1711,1DF,2022-08-17T16:55:47Z,,,,,,,Change set 1DF complete : 1
1710,1DF,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_plan_time', '12345']",,READ,
1709,1DE,2022-08-17T16:55:47Z,,,,,,,Change set 1DE complete : 1
1708,1DE,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_plan_source', 'Test123']",,READ,
1707,1DD,2022-08-17T16:55:47Z,,,,,,,Change set 1DD complete : 1
1706,1DD,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_plan_source', '12345']",,READ,
1705,1DC,2022-08-17T16:55:47Z,,,,,,,Change set 1DC complete : 1
1704,1DC,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_plan_exchange_rates', 'Test123']",,READ,
1703,1DB,2022-08-17T16:55:47Z,,,,,,,Change set 1DB complete : 1
1702,1DB,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_plan_exchange_rates', '12345']",,READ,
1701,1DA,2022-08-17T16:55:47Z,,,,,,,Change set 1DA complete : 1
1700,1DA,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_plan_department', 'Test123']",,READ,
1699,1D9,2022-08-17T16:55:47Z,,,,,,,Change set 1D9 complete : 1
1698,1D9,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_plan_department', '12345']",,READ,
1697,1D8,2022-08-17T16:55:47Z,,,,,,,Change set 1D8 complete : 1
1696,1D8,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_plan_currency', 'Test123']",,READ,
1695,1D7,2022-08-17T16:55:47Z,,,,,,,Change set 1D7 complete : 1
1694,1D7,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_plan_currency', '12345']",,READ,
1693,1D6,2022-08-17T16:55:47Z,,,,,,,Change set 1D6 complete : 1
1692,1D6,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_plan_chart_of_accounts', 'Test123']",,READ,
1691,1D5,2022-08-17T16:55:47Z,,,,,,,Change set 1D5 complete : 1
1690,1D5,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_plan_chart_of_accounts', '12345']",,READ,
1689,1D4,2022-08-17T16:55:47Z,,,,,,,Change set 1D4 complete : 1
1688,1D4,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_plan_business_unit', 'Test123']",,READ,
1687,1D3,2022-08-17T16:55:47Z,,,,,,,Change set 1D3 complete : 1
1686,1D3,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_plan_business_unit', '12345']",,READ,
1685,1D2,2022-08-17T16:55:47Z,,,,,,,Change set 1D2 complete : 1
1684,1D2,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mUSerSelections', 'Test123']",,READ,
1683,1D1,2022-08-17T16:55:47Z,,,,,,,Change set 1D1 complete : 1
1682,1D1,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mUSerSelections', '12345']",,READ,
1681,1D0,2022-08-17T16:55:47Z,,,,,,,Change set 1D0 complete : 1
1680,1D0,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mSYS Subset Control', 'Test123']",,READ,
1679,1Cf,2022-08-17T16:55:47Z,,,,,,,Change set 1Cf complete : 1
1678,1Cf,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mSYS Subset Control', '12345']",WRITE,READ,
1677,1Ce,2022-08-17T16:55:47Z,,,,,,,Change set 1Ce complete : 1
1676,1Ce,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mSYS Process Status', 'Test123']",,READ,
1675,1Cd,2022-08-17T16:55:47Z,,,,,,,Change set 1Cd complete : 1
1674,1Cd,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mSYS Process Status', '12345']",WRITE,READ,
1673,1Cc,2022-08-17T16:55:47Z,,,,,,,Change set 1Cc complete : 1
1672,1Cc,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mSYS Hierarchy Control', 'Test123']",,READ,
1671,1Cb,2022-08-17T16:55:47Z,,,,,,,Change set 1Cb complete : 1
1670,1Cb,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mSYS Hierarchy Control', '12345']",WRITE,READ,
1669,1Ca,2022-08-17T16:55:47Z,,,,,,,Change set 1Ca complete : 1
1668,1Ca,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mSYS Form Filter', 'Test123']",,READ,
1667,1CF,2022-08-17T16:55:47Z,,,,,,,Change set 1CF complete : 1
1666,1CF,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mSYS Form Filter', '12345']",WRITE,READ,
1665,1CE,2022-08-17T16:55:47Z,,,,,,,Change set 1CE complete : 1
1664,1CE,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mSYS_Cubes_Dims', 'Test123']",,READ,
1663,1CD,2022-08-17T16:55:47Z,,,,,,,Change set 1CD complete : 1
1662,1CD,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mSYS_Cubes_Dims', '12345']",WRITE,READ,
1661,1CC,2022-08-17T16:55:47Z,,,,,,,Change set 1CC complete : 1
1660,1CC,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mSecurity', 'Test123']",,READ,
1659,1CB,2022-08-17T16:55:47Z,,,,,,,Change set 1CB complete : 1
1658,1CB,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mSecurity', '12345']",,READ,
1657,1CA,2022-08-17T16:55:47Z,,,,,,,Change set 1CA complete : 1
1656,1CA,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mRun Book Control', 'Test123']",,READ,
1655,1C9,2022-08-17T16:55:47Z,,,,,,,Change set 1C9 complete : 1
1654,1C9,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mRun Book Control', '12345']",,READ,
1653,1C8,2022-08-17T16:55:47Z,,,,,,,Change set 1C8 complete : 1
1652,1C8,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Months', 'Test123']",,READ,
1651,1C7,2022-08-17T16:55:47Z,,,,,,,Change set 1C7 complete : 1
1650,1C7,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Months', '12345']",WRITE,READ,
1649,1C6,2022-08-17T16:55:47Z,,,,,,,Change set 1C6 complete : 1
1648,1C6,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Month', 'Test123']",,READ,
1647,1C5,2022-08-17T16:55:47Z,,,,,,,Change set 1C5 complete : 1
1646,1C5,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_Month', '12345']",WRITE,READ,
1645,1C4,2022-08-17T16:55:47Z,,,,,,,Change set 1C4 complete : 1
1644,1C4,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mMonth Control', 'Test123']",,READ,
1643,1C3,2022-08-17T16:55:47Z,,,,,,,Change set 1C3 complete : 1
1642,1C3,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mMonth Control', '12345']",WRITE,READ,
1641,1C2,2022-08-17T16:55:47Z,,,,,,,Change set 1C2 complete : 1
1640,1C2,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mExportControl', 'Test123']",,READ,
1639,1C1,2022-08-17T16:55:47Z,,,,,,,Change set 1C1 complete : 1
1638,1C1,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mExportControl', '12345']",,READ,
1637,1C0,2022-08-17T16:55:47Z,,,,,,,Change set 1C0 complete : 1
1636,1C0,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mDataUpdate Scenario', 'Test123']",,READ,
1635,1Bf,2022-08-17T16:55:47Z,,,,,,,Change set 1Bf complete : 1
1634,1Bf,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mDataUpdate Scenario', '12345']",,READ,
1633,1Be,2022-08-17T16:55:47Z,,,,,,,Change set 1Be complete : 1
1632,1Be,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mData Control', 'Test123']",,READ,
1631,1Bd,2022-08-17T16:55:47Z,,,,,,,Change set 1Bd complete : 1
1630,1Bd,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mData Control', '12345']",,READ,
1629,1Bc,2022-08-17T16:55:47Z,,,,,,,Change set 1Bc complete : 1
1628,1Bc,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mControl', 'Test123']",,READ,
1627,1Bb,2022-08-17T16:55:47Z,,,,,,,Change set 1Bb complete : 1
1626,1Bb,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Hierarchies_mControl', '12345']",WRITE,READ,
